nearend_speaker,nearend_wav_path,nearend_wav_path_noisy,farend_speaker,farend_wav_path,farend_wav_path_noisy,ser,is_farend_nonlinear,is_farend_noisy,is_nearend_noisy,split,fileid,nearend_scale
reader_02691,clean_fileid_11018.wav,book_03629_chp_0010_reader_02691_9_b_ZiVCt3SDk-9Zl88j-rpNo-GMORF6lXCOI_snr4_fileid_11018.wav,reader_11110,clean_fileid_3480.wav,book_08260_chp_0011_reader_11110_4_SkkSTUK1a5c-91AycvfJwAI-xNnDYLQQKd8_snr10_fileid_3480.wav,5,0,0,0,train,1976,0.7500999934362093
reader_06210,clean_fileid_9516.wav,book_11284_chp_0020_reader_06210_12_typing_Freesound_validated_155573_0-Y_a2PvyC6qY-op4zbfzvgJk_snr39_fileid_9516.wav,reader_06538,clean_fileid_8760.wav,book_08368_chp_0004_reader_06538_12_kRwU3GXYYZc-XOBGWhvQuRM-typing_Freesound_validated_176066_0_snr9_fileid_8760.wav,-2,1,1,0,train,1977,0.7518539035842675
reader_11110,clean_fileid_3480.wav,book_08260_chp_0011_reader_11110_4_SkkSTUK1a5c-91AycvfJwAI-xNnDYLQQKd8_snr10_fileid_3480.wav,reader_06661,clean_fileid_10773.wav,book_01759_chp_0043_reader_06661_4_O8mumjPXb8g-YYXxh-wJu18-Z-yBD3kFFmA_snr14_fileid_10773.wav,9,1,1,1,train,1978,0.6868519449287488
reader_02830,clean_fileid_7346.wav,book_10928_chp_0004_reader_02830_5_8RUUUgJ4aHs-X7t8wKNIAP4-VbD5sBtWcTc_snr26_fileid_7346.wav,reader_10855,clean_fileid_5268.wav,book_06245_chp_0001_reader_10855_9_zJjDE5x66MQ-Ky84HgAFgjQ-1EcC6UwNliI_snr25_fileid_5268.wav,5,1,1,0,train,1979,0.8359389523080638
reader_02772,clean_fileid_2140.wav,book_04060_chp_0008_reader_02772_32_jod3MdJtXqs-door_Freesound_validated_204489_21-I5q38o16vvk_snr20_fileid_2140.wav,reader_11006,clean_fileid_2676.wav,book_04475_chp_0006_reader_11006_4_1UlggEA4Dp8-TS1jBry8Qto-typing_Freesound_validated_242177_3_snr19_fileid_2676.wav,9,1,0,0,train,1980,0.8221795575834194
reader_07865,clean_fileid_5664.wav,book_06324_chp_0007_reader_07865_14_jMKJ5zfMJ58-sdEKuUkikh8-0gq41a9opJ8_snr35_fileid_5664.wav,reader_07776,clean_fileid_7913.wav,book_01415_chp_0018_reader_07776_30_9FVzJEWdrZo-door_Freesound_validated_437039_0-N1rgd5SZK2s_snr19_fileid_7913.wav,-3,1,1,1,train,1981,0.5678129373123367
reader_06499,clean_fileid_10503.wav,book_06260_chp_0022_reader_06499_20_B0gI_BteSgk-DIiOwsR4bwI-Y2uFvHwasM0_snr38_fileid_10503.wav,reader_02686,clean_fileid_10783.wav,book_01335_chp_0010_reader_02686_10_i5DOcfr2h18-Fe1SOcuNXp4-fan_Freesound_validated_73524_7_snr9_fileid_10783.wav,-4,0,0,0,train,1982,0.8095851973346114
reader_09835,clean_fileid_8397.wav,book_05126_chp_0019_reader_09835_42_C3lMhBsIyec-DdtOh3fYuFA-SOgaGpMlgmk_snr3_fileid_8397.wav,reader_00426,clean_fileid_7062.wav,book_00381_chp_0007_reader_00426_31_sKoGL0SWeFw-tvWMaJJGAyI-door_Freesound_validated_452673_4_snr15_fileid_7062.wav,0,1,1,1,train,1983,0.7710130383743945
reader_06160,clean_fileid_8935.wav,book_00840_chp_0007_reader_06160_22_grVn0AikiYI-azAWQFM6tSs-hapqqpiWaSk_snr10_fileid_8935.wav,reader_00894,clean_fileid_9483.wav,book_02124_chp_0006_reader_00894_28_R9FWgJQIp34-A2BxejB_Rtk-door_Freesound_validated_407424_3_snr6_fileid_9483.wav,-5,0,1,1,train,1984,0.7289028894162862
reader_10241,clean_fileid_5765.wav,book_03065_chp_0007_reader_10241_42_hmdo_K1XIE0-PeifR4hHzbM-no9wTjRFOg8_snr33_fileid_5765.wav,reader_10715,clean_fileid_5016.wav,book_00153_chp_0004_reader_10715_21_al6GQxk_EYc-FDQxle1gBdU-jI5kcQJpVGg_snr27_fileid_5016.wav,4,1,0,0,train,1985,0.8018675194309975
reader_06032,clean_fileid_9517.wav,book_02652_chp_0011_reader_06032_2_jEWB-Ben_qY-oI4fmXEG3Vs-7zMLgJTiP08_snr14_fileid_9517.wav,reader_10584,clean_fileid_10736.wav,book_06891_chp_0006_reader_10584_12_iL1_y8SxBFs-t8tv5YRMJUg-nzxM241OfFc_snr13_fileid_10736.wav,8,0,0,1,train,1986,0.7075000000075775
reader_05099,clean_fileid_7964.wav,book_09686_chp_0038_reader_05099_0_BwmLUHrpyvE-9Akt_hx2jCE-HL5_yzJn8So-7x2f1I7tZvg_snr12_fileid_7964.wav,reader_10635,clean_fileid_1727.wav,book_03992_chp_0020_reader_10635_2_owaA-LqHbuM-_EqI6ZMR_bU-BGs3s1bcZaI_snr15_fileid_1727.wav,3,1,0,0,train,1987,0.6262865489820901
reader_10405,clean_fileid_555.wav,book_04040_chp_0005_reader_10405_23_breath_spit_Freesound_validated_364237_0-fvEdcqFJP3A-Ti4ffeS_IyU_snr39_fileid_555.wav,reader_01591,clean_fileid_3558.wav,book_08420_chp_0003_reader_01591_4_kwbQqlfdRRE-Kovm5kKW_2E-dpzhENWtxiM_snr13_fileid_3558.wav,4,1,0,1,train,1988,0.5550242571247376
reader_02884,clean_fileid_4765.wav,book_05570_chp_0023_reader_02884_50_FA4k2ADQTsA-door_Freesound_validated_406985_1-ds06owVgo0o_snr1_fileid_4765.wav,reader_09331,clean_fileid_10734.wav,book_08599_chp_0001_reader_09331_9_vJe7aV7uotQ-pSR4ecwm35c-T8jSfiLmWlU_snr17_fileid_10734.wav,-5,1,1,1,train,1989,0.5518736429964824
reader_00390,clean_fileid_4048.wav,book_08293_chp_0001_reader_00390_3_fan_Freesound_validated_398819_0-wwms2nK98ns-nDyOrHvKywc_snr36_fileid_4048.wav,reader_00966,clean_fileid_8161.wav,book_09423_chp_0004_reader_00966_13_d7OGr_lBUdI-door_Freesound_validated_193848_0-NRj0RoVAF64_snr23_fileid_8161.wav,-1,1,1,0,train,1990,0.8157192833000242
reader_10276,clean_fileid_9390.wav,book_08729_chp_0004_reader_10276_8_squeak_squeakyChair_Freesound_validated_413694_8-JeeD6dRGZxY-wiuCu7RjosU_snr12_fileid_9390.wav,reader_11103,clean_fileid_46.wav,book_02124_chp_0037_reader_11103_32_3xNmSDF-ehk-tB5oTYQJXUg-2XxjuDpXLIw_snr19_fileid_46.wav,3,1,0,0,train,1991,0.8356722564163103
reader_08264,clean_fileid_10767.wav,book_04850_chp_0003_reader_08264_32_eC5aLEcz4_I-AmP9pK3qbgA-wqQd7z3ViiY_snr24_fileid_10767.wav,reader_06611,clean_fileid_4422.wav,book_10215_chp_0003_reader_06611_5_Yd4Gj0Pbmjg-Rm63iPyNehw-squeak_squeakyChair_Freesound_validated_447467_11_snr0_fileid_4422.wav,5,1,1,1,train,1992,0.6217264275732619
reader_09793,clean_fileid_4135.wav,book_06772_chp_0014_reader_09793_2_nhBUF5VChZE-O-mf-C6Rx5Q-door_Freesound_validated_232838_0_snr4_fileid_4135.wav,reader_11110,clean_fileid_3480.wav,book_08260_chp_0011_reader_11110_4_SkkSTUK1a5c-91AycvfJwAI-xNnDYLQQKd8_snr10_fileid_3480.wav,2,1,1,1,train,1993,0.719700857246692
reader_07659,clean_fileid_7500.wav,book_05304_chp_0002_reader_07659_11_fwJz6YNKbnE-door_Freesound_validated_162532_2-O8cM6RBJrBo_snr29_fileid_7500.wav,reader_08157,clean_fileid_2492.wav,book_04362_chp_0029_reader_08157_4_iePXnZ6uRSY-door_Freesound_validated_32415_0-Iw_FH22goPY_snr25_fileid_2492.wav,0,0,1,1,train,1994,0.7750283944699004
reader_11307,clean_fileid_4125.wav,book_07534_chp_0031_reader_11307_2_F9u3p3qvcPY-MelM9symH2Y-YAzAPsRcO-I_snr5_fileid_4125.wav,reader_02932,clean_fileid_7719.wav,book_05087_chp_0029_reader_02932_9_MqFkjiR5ehs-copy-machine_Freesound_validated_89985_3-fan_Freesound_validated_267497_17_snr22_fileid_7719.wav,-8,1,1,1,train,1995,0.55614358154708
reader_09434,clean_fileid_11617.wav,book_08942_chp_0024_reader_09434_25_6WUhDerByUo-Kb_M61MTOP0-UXyNn4RF7bc_snr23_fileid_11617.wav,reader_02314,clean_fileid_6755.wav,book_05928_chp_0008_reader_02314_2_door_Freesound_validated_216878_0-door_Freesound_validated_383839_0-VOu5VtESObs_snr15_fileid_6755.wav,-3,0,1,1,train,1996,0.6920629711411784
reader_10060,clean_fileid_3082.wav,book_04132_chp_0007_reader_10060_21_fan_Freesound_validated_330267_3-typing_Freesound_validated_457561_3-door_Freesound_validated_338711_snr35_fileid_3082.wav,reader_08168,clean_fileid_8263.wav,book_02092_chp_0005_reader_08168_8_hOK2Z2vAl9M-MYrQpgPWnk4--mLhDB6lRpQ_snr13_fileid_8263.wav,-8,1,1,1,train,1997,0.818568387713138
reader_11970,clean_fileid_1948.wav,book_08729_chp_0003_reader_11970_23_IX3MGl6P_7A-door_Freesound_validated_257372_52-QqHmGQCi-gQ_snr18_fileid_1948.wav,reader_11118,clean_fileid_4265.wav,book_03293_chp_0002_reader_11118_16_XA99EpueaRM-fep1qHIpNKw-mh2eLnPcUq8_snr6_fileid_4265.wav,-9,1,1,0,train,1998,0.6906316083928978
reader_01936,clean_fileid_3566.wav,book_03510_chp_0024_reader_01936_2_cy3chj0cJc4-mQs4qwbizPA-123lffUmAqg_snr35_fileid_3566.wav,reader_10686,clean_fileid_5548.wav,book_06674_chp_0021_reader_10686_6_1lPj8IqE4bE-M9xGvlZUqN0-SnfEPzUl5IA-ItrRH01GmQ0_snr27_fileid_5548.wav,3,1,0,0,train,1999,0.7713648606130048
reader_02673,clean_fileid_7663.wav,book_02489_chp_0005_reader_02673_52_KBPWKAENWG0-xYtFWsC4uBc-fan_Freesound_validated_267497_24_snr18_fileid_7663.wav,reader_05594,clean_fileid_3531.wav,book_08595_chp_0007_reader_05594_16_gXe9bZwrSnU-Oh7jCsQSrqo-TFoj-JAGoMc_snr20_fileid_3531.wav,9,1,1,1,train,2000,0.8042883172845748
reader_10785,clean_fileid_2782.wav,book_03227_chp_0097_reader_10785_5_fJd6x79p-0I-7L1hl-7eLKQ-WtXklLJG0Ug_snr13_fileid_2782.wav,reader_02932,clean_fileid_7719.wav,book_05087_chp_0029_reader_02932_9_MqFkjiR5ehs-copy-machine_Freesound_validated_89985_3-fan_Freesound_validated_267497_17_snr22_fileid_7719.wav,4,1,0,0,train,2001,0.8344111199538441
reader_09290,clean_fileid_10429.wav,book_04080_chp_0041_reader_09290_11_DkW4jqduE20-wOyibd6tDvo-Py5Vr6zxsOY_snr29_fileid_10429.wav,reader_07985,clean_fileid_317.wav,book_09703_chp_0025_reader_07985_30_0RxqOTKPf3M-cn6Tu6jJZ6k-TsMcqWDXMjw-fcHwG6W82h0_snr14_fileid_317.wav,-8,1,0,1,train,2002,0.7555048545125719
reader_02679,clean_fileid_1817.wav,book_07661_chp_0002_reader_02679_12_lMGQG6PSKNg-eNlM7P_9gdU-MP4ZRFSUoUE_snr20_fileid_1817.wav,reader_09422,clean_fileid_9615.wav,book_03180_chp_0008_reader_09422_21_R1jex3ieiT0-6gTR_Avjz6g-3J-hGf0P_-c_snr13_fileid_9615.wav,-10,1,0,0,train,2003,0.5907384806989053
reader_04927,clean_fileid_5339.wav,book_11203_chp_0029_reader_04927_46_door_Freesound_validated_136534_1-e5HBWOFvKIA-KORQwq2m20I_snr36_fileid_5339.wav,reader_05448,clean_fileid_4109.wav,book_08594_chp_0005_reader_05448_4_gV44h4_hBdM-p-nwWJk3_-Y--irxR9bi1u4_snr3_fileid_4109.wav,4,1,0,1,train,2004,0.6685955718335386
reader_02957,clean_fileid_9590.wav,book_01187_chp_0026_reader_02957_14_squeak_squeakyChair_Freesound_validated_332007_1-6lenm-EXKXU-door_Freesound_validated_154847_2_snr37_fileid_9590.wav,reader_04859,clean_fileid_1618.wav,book_02330_chp_0012_reader_04859_10_EcvJtBMMIKQ-9YUMLUa6_Kk-Z57_AebcfoU_snr22_fileid_1618.wav,9,1,1,0,train,2005,0.7524755221084616
reader_10162,clean_fileid_6235.wav,book_06958_chp_0019_reader_10162_11_bN6bj_Na5P4-AFc7XA4aKxk-bFZL4ABbkk0_snr11_fileid_6235.wav,reader_08832,clean_fileid_3063.wav,book_06648_chp_0014_reader_08832_20_jeqdsf_oIsk-a17CjZHP0eM-ZWboH1RMgPA_snr2_fileid_3063.wav,-9,0,0,0,train,2006,0.7024510660741915
reader_09503,clean_fileid_8866.wav,book_06326_chp_0007_reader_09503_3_Hy8md4ANVBE-N2j5laSTKQY-76ylr_h_T9M_snr21_fileid_8866.wav,reader_05055,clean_fileid_11892.wav,book_03162_chp_0027_reader_05055_3_7pL3UHjTnYw-xfZKwhqkdzs-UrSYiCKxSaM_snr9_fileid_11892.wav,7,1,1,1,train,2007,0.7039548206786203
reader_07655,clean_fileid_5854.wav,book_04490_chp_0008_reader_07655_26_xNK1iIJUnU4-V2aSEfW3Tx0-TEkFuU8k-fo_snr24_fileid_5854.wav,reader_09674,clean_fileid_7381.wav,book_03063_chp_0012_reader_09674_1_PN282lkCR5k-E3vTzyD-qXA-GBNMm5TqKX4_snr10_fileid_7381.wav,-10,1,1,0,train,2008,0.7950819334219758
reader_10232,clean_fileid_4787.wav,book_07702_chp_0012_reader_10232_20_door_Freesound_validated_171084_15-7pyR815qI4Y-hdjEGRZDKEk_snr11_fileid_4787.wav,reader_11560,clean_fileid_3096.wav,book_00648_chp_0004_reader_11560_3_XJ_H09B8hkk-GtLNAlCWnbw-BZv7s_FnvyI_snr31_fileid_3096.wav,-2,0,1,1,train,2009,0.7026070662294969
reader_00641,clean_fileid_7230.wav,book_03548_chp_0013_reader_00641_63_hnRULpWIIZA-BvuixPq8Zlg-K_zH3vm1Nqg_snr4_fileid_7230.wav,reader_10229,clean_fileid_11844.wav,book_06226_chp_0006_reader_10229_14_I7E6HfZs0Yw-Lm8sAoNJO1M-BHtVNADWu3w_snr17_fileid_11844.wav,-8,1,1,1,train,2010,0.7561356466960167
reader_07050,clean_fileid_4880.wav,book_10495_chp_0001_reader_07050_1_0hHCTS_wSMg-ryeN40bkMUg-RybID83NczI_snr10_fileid_4880.wav,reader_11235,clean_fileid_7435.wav,book_04362_chp_0031_reader_11235_5_cQTopMT62es-61csxi6yANs-nmmOaR3L36U_snr26_fileid_7435.wav,-9,1,0,0,train,2011,0.731281338556327
reader_04927,clean_fileid_2298.wav,book_11203_chp_0029_reader_04927_34_ZimGtW3V_fo-qXCqG5_JkEI-7IgLM7QeFrQ_snr19_fileid_2298.wav,reader_03013,clean_fileid_207.wav,book_01279_chp_0009_reader_03013_14_door_Freesound_validated_332541_0-KEb2vNkTxKw-cPMRQn3uXWA_snr19_fileid_207.wav,-7,0,0,0,train,2012,0.7968532020518799
reader_06848,clean_fileid_11820.wav,book_06351_chp_0016_reader_06848_0_AstQgYLEWq0-DW7CNzNU-EY-RAXOsanLgZk_snr8_fileid_11820.wav,reader_10039,clean_fileid_8490.wav,book_02213_chp_0013_reader_10039_12_Vy6AGhEgM74-yYm6fNLmf5Y-breath_spit_Freesound_validated_180205_4_snr3_fileid_8490.wav,5,1,1,0,train,2013,0.6155967480061768
reader_07494,clean_fileid_8994.wav,book_01110_chp_0003_reader_07494_4_qVgmlmOwPWw-8mAQiVs5p6Q-jFgIrac8Dig_snr15_fileid_8994.wav,reader_05625,clean_fileid_4563.wav,book_11176_chp_0114_reader_05625_7_door_Freesound_validated_362807_0-l1hw48VCq5Y-NrtCSOo5ULM_snr32_fileid_4563.wav,-10,1,0,0,train,2014,0.623978872498383
reader_05462,clean_fileid_1274.wav,book_03644_chp_0023_reader_05462_29_breath_spit_Freesound_validated_404369_0-IcA6KVUHPi0-3qH11W6xFoU_snr24_fileid_1274.wav,reader_00355,clean_fileid_4679.wav,book_09653_chp_0008_reader_00355_21_door_Freesound_validated_156602_0-PWu7uvyozKs-uLZVQqXlvG8_snr34_fileid_4679.wav,-2,1,1,0,train,2015,0.74867573210884
reader_01434,clean_fileid_4873.wav,book_04266_chp_0005_reader_01434_28_-daiRP7v0s0-TZAKKDacAIM-clgZlRWAEco_snr29_fileid_4873.wav,reader_05788,clean_fileid_7592.wav,book_03901_chp_0015_reader_05788_43_H-tboMQKHOE-9BK96tWX0s4-LzI5xJzN-hk_snr19_fileid_7592.wav,-3,1,1,0,train,2016,0.6919493219355667
reader_00390,clean_fileid_6914.wav,book_08293_chp_0001_reader_00390_25_mWM2RDmfzHE-oK3U6F97YFw-dZ7tDpZ_qJw_snr21_fileid_6914.wav,reader_03126,clean_fileid_5786.wav,book_10808_chp_0005_reader_03126_9_AbammOABVZw-edW-0c9Wl_s-RTFoemAWN1s_snr34_fileid_5786.wav,-5,1,1,1,train,2017,0.6517764679276515
reader_04816,clean_fileid_5275.wav,book_10691_chp_0007_reader_04816_0_fan_Freesound_validated_235362_1-Ahki8IOZ6Hs-SoEGRtD1hew_snr15_fileid_5275.wav,reader_11885,clean_fileid_6657.wav,book_02558_chp_0023_reader_11885_15_DlVb3WLHytc-PUGfSgrMuLo-NY9BjPold4M_snr21_fileid_6657.wav,9,0,1,1,train,2018,0.7329658324635706
reader_09056,clean_fileid_2768.wav,book_03287_chp_0021_reader_09056_5_door_Freesound_validated_52067_0-f4ZzZ98-Hhk-FenHWEzNwAo_snr4_fileid_2768.wav,reader_04055,clean_fileid_10637.wav,book_09766_chp_0003_reader_04055_7_FTrmFvKkxbA-yEzAgtEpjvo-rT26F1EjCmc_snr0_fileid_10637.wav,7,0,0,1,train,2019,0.7584218814672921
reader_08469,clean_fileid_6050.wav,book_08599_chp_0005_reader_08469_9_door_Freesound_validated_119482_0-rkG84I3a0YA-wM8LB9hO99Q-yWeM0r90n1s_snr20_fileid_6050.wav,reader_06955,clean_fileid_5321.wav,book_01279_chp_0005_reader_06955_1_yYFT9i5PdQo-_s3eGPPJ52s-soKp5kWpZAI_snr36_fileid_5321.wav,5,0,1,0,train,2020,0.7474457670477802
reader_02495,clean_fileid_6309.wav,book_02697_chp_0003_reader_02495_1_7FUpewrOffY-OErpZ6GWees-99qIrvVmCiE_snr34_fileid_6309.wav,reader_03535,clean_fileid_8242.wav,book_08850_chp_0036_reader_03535_0_door_Freesound_validated_341197_0-5BUN4_MyOPc-RYeJc0trSNg_snr13_fileid_8242.wav,-3,1,0,0,train,2021,0.8237445309256333
reader_00265,clean_fileid_2177.wav,book_03716_chp_0007_reader_00265_7_door_Freesound_validated_123007_0-door_Freesound_validated_414067_14--9OYpI6p8i4_snr7_fileid_2177.wav,reader_10156,clean_fileid_1926.wav,book_02947_chp_0001_reader_10156_14_TygQx73Xy6Y-BSOYhlfLZho-R1DrJcxY3cM-ySLvT5cKxOw_snr12_fileid_1926.wav,-7,1,1,1,train,2022,0.6996868239947046
reader_07966,clean_fileid_8187.wav,book_03533_chp_0017_reader_07966_13_Lns99vPS6RI-KdwozEg4SYA-door_Freesound_validated_185907_29_snr7_fileid_8187.wav,reader_01368,clean_fileid_11309.wav,book_05199_chp_0011_reader_01368_20_7y0E-IeaZBE-squeak_squeakyChair_Freesound_validated_71284_3-fan_Freesound_validated_452146_59_snr35_fileid_11309.wav,-8,1,0,0,train,2023,0.825632549677938
reader_07691,clean_fileid_2944.wav,book_05767_chp_0010_reader_07691_58__qW3Prt-Bus-dzoHeWYb3Mk-j4QrlpOCm2k_snr1_fileid_2944.wav,reader_01620,clean_fileid_7530.wav,book_04486_chp_0034_reader_01620_4_qedMd5RTpns-Ll5h4tM8jJ8-eWOcYSKaCsg_snr38_fileid_7530.wav,4,0,1,1,train,2024,0.6471850678783023
reader_09197,clean_fileid_7227.wav,book_06195_chp_0021_reader_09197_44_door_Freesound_validated_365255_14-door_Freesound_validated_96723_0-mRiAIigB2xA_snr37_fileid_7227.wav,reader_09136,clean_fileid_5962.wav,book_04595_chp_0003_reader_09136_31_nlhoCx_FR-c-squeak_squeakyChair_Freesound_validated_459137_1-cIII-M3oC4g_snr4_fileid_5962.wav,-5,1,0,0,train,2025,0.6997714077613629
reader_10215,clean_fileid_8469.wav,book_07926_chp_0037_reader_10215_23_HLMSrHr70iw-0O-mumrX9tE-1Y2wao-ehno_snr9_fileid_8469.wav,reader_11377,clean_fileid_8591.wav,book_06222_chp_0018_reader_11377_5_f4udcRlIh9w-qtGSLTHF5JU-QT-LFAyupbg_snr38_fileid_8591.wav,-10,1,1,1,train,2026,0.6793033376428165
reader_01266,clean_fileid_6603.wav,book_03051_chp_0017_reader_01266_24_g7wQl90f6mw-wbeNqyHZ8qc-typing_Freesound_validated_79711_7_snr11_fileid_6603.wav,reader_11617,clean_fileid_10531.wav,book_02882_chp_0005_reader_11617_8_r3RpVpn0FEk-squeak_squeakyChair_Freesound_validated_452578_2-JHzTvias2l4_snr32_fileid_10531.wav,7,1,0,1,train,2027,0.6722851773360915
reader_05625,clean_fileid_4563.wav,book_11176_chp_0114_reader_05625_7_door_Freesound_validated_362807_0-l1hw48VCq5Y-NrtCSOo5ULM_snr32_fileid_4563.wav,reader_08349,clean_fileid_5153.wav,book_07207_chp_0022_reader_08349_4_Eob_0BziLxc-JO3yqua94PM-71q1MeQIFaQ_snr0_fileid_5153.wav,0,1,1,1,train,2028,0.711650846991091
reader_10044,clean_fileid_8979.wav,book_05504_chp_0015_reader_10044_56_XD8lhyB735k-EqRc7MTIAQk-iySU7SnLIrc_snr34_fileid_8979.wav,reader_01075,clean_fileid_4028.wav,book_09412_chp_0021_reader_01075_6_VVZt-YE2iIA-9jKmbtIIYVE-gzxZ4EU1Zq8_snr11_fileid_4028.wav,-8,1,1,1,train,2029,0.6154260180501431
reader_11205,clean_fileid_9658.wav,book_05506_chp_0032_reader_11205_18_7iy0N7-4Dzw-door_Freesound_validated_193869_0-door_Freesound_validated_354033_4_snr9_fileid_9658.wav,reader_08897,clean_fileid_11889.wav,book_00028_chp_0015_reader_08897_14_door_Freesound_validated_26781_0-5hRr39OVOds-EWA0puztuCE_snr9_fileid_11889.wav,2,1,1,0,train,2030,0.8047173708420355
reader_04346,clean_fileid_8186.wav,book_00583_chp_0019_reader_04346_3_bNDGBsI50A8-squeak_squeakyChair_Freesound_validated_365360_0-door_Freesound_validated_212078_3_snr23_fileid_8186.wav,reader_05734,clean_fileid_6051.wav,book_06046_chp_0035_reader_05734_1_p2-d34Dp6nc-W8cTmL74Xqk-0eQge82OyYk_snr19_fileid_6051.wav,6,1,1,1,train,2031,0.7265883667743621
reader_02437,clean_fileid_999.wav,book_10410_chp_0007_reader_02437_29_iJc5GFxhVK4-7Z_U3DxIXME-WklXS8LB8ek_snr32_fileid_999.wav,reader_06618,clean_fileid_6812.wav,book_04474_chp_0009_reader_06618_3_cNTFVLjx8Wo-KM_eac8TyOs-B0sturUJedQ_snr19_fileid_6812.wav,7,0,0,1,train,2032,0.5722110415535494
reader_09546,clean_fileid_8832.wav,book_00952_chp_0019_reader_09546_18_XmB7e6OvHe8-z__WsHGroFg-door_Freesound_validated_187341_0_snr11_fileid_8832.wav,reader_06839,clean_fileid_7483.wav,book_06205_chp_0001_reader_06839_6_FsrVkflVpqU-gNtwU9eJiDA-IoeIUrzOIuY_snr34_fileid_7483.wav,3,1,0,0,train,2033,0.8083214087237502
reader_07406,clean_fileid_10167.wav,book_03276_chp_0047_reader_07406_9_FHw-6JOk5ac--34irBt8IJg-I7QgO2FTdGs_snr27_fileid_10167.wav,reader_07466,clean_fileid_8576.wav,book_09027_chp_0001_reader_07466_17_OZ0my2Sg7po-L3itG4pWpY8-typing_Freesound_validated_268575_1_snr3_fileid_8576.wav,-4,1,1,1,train,2034,0.7600393812655376
reader_02746,clean_fileid_11293.wav,book_10732_chp_0032_reader_02746_8_oypl2xVpPBI-YgU4V228oy8-ObIX184ef7U_snr23_fileid_11293.wav,reader_10635,clean_fileid_607.wav,book_03992_chp_0020_reader_10635_18_squeak_squeakyChair_Freesound_validated_414106_10-vWFJs0qgfXY-typing_Freesound_validated_399603_57_snr34_fileid_607.wav,-4,1,0,0,train,2035,0.7226757409372233
reader_06538,clean_fileid_8760.wav,book_08368_chp_0004_reader_06538_12_kRwU3GXYYZc-XOBGWhvQuRM-typing_Freesound_validated_176066_0_snr9_fileid_8760.wav,reader_06499,clean_fileid_10503.wav,book_06260_chp_0022_reader_06499_20_B0gI_BteSgk-DIiOwsR4bwI-Y2uFvHwasM0_snr38_fileid_10503.wav,3,0,0,0,train,2036,0.7269013258727152
reader_00783,clean_fileid_560.wav,book_02113_chp_0006_reader_00783_24_door_Freesound_validated_407308_1-SQ8viKuD5_4-NEWcXUHtFFU_snr22_fileid_560.wav,reader_03283,clean_fileid_6607.wav,book_08293_chp_0009_reader_03283_7_ug9LD6pQXt4-46C_KL9Umzg-door_Freesound_validated_168446_4_snr23_fileid_6607.wav,4,1,0,1,train,2037,0.6069559198476453
reader_03397,clean_fileid_7670.wav,book_05256_chp_0012_reader_03397_42_7CnRelw96-U-IWnL-y8cGQ0-CzCcTZp6ohQ_snr15_fileid_7670.wav,reader_07151,clean_fileid_8148.wav,book_10569_chp_0014_reader_07151_9_uZ49BkL4K5o-u4DZ-coW_mw-7oRNz9dqyt0_snr26_fileid_8148.wav,1,1,0,1,train,2038,0.666677620386185
reader_08469,clean_fileid_1249.wav,book_08599_chp_0005_reader_08469_17_ETPxubDH7-Y-typing_Freesound_validated_71238_1-G8mATrGBVYs_snr8_fileid_1249.wav,reader_09235,clean_fileid_3768.wav,book_03044_chp_0034_reader_09235_2_2HNxLN59O5Y-60WETax1Cr8-8HDOuM8Ooxs_snr35_fileid_3768.wav,1,1,0,0,train,2039,0.729268264764814
reader_05099,clean_fileid_520.wav,book_08061_chp_0001_reader_05099_3_door_Freesound_validated_464294_0-fa60emIlhaY-PyUpDQu7CD0_snr27_fileid_520.wav,reader_05683,clean_fileid_9695.wav,book_09254_chp_0041_reader_05683_4_YLtw7aFRAno-JwQ9rdwmctU-m4-scLAjjTY_snr32_fileid_9695.wav,-3,1,1,1,train,2040,0.8161546662827017
reader_08157,clean_fileid_2492.wav,book_04362_chp_0029_reader_08157_4_iePXnZ6uRSY-door_Freesound_validated_32415_0-Iw_FH22goPY_snr25_fileid_2492.wav,reader_08262,clean_fileid_11009.wav,book_03365_chp_0010_reader_08262_43_leVtU_o-rRw-fan_Freesound_validated_452146_25-8oCzmUwcy00_snr35_fileid_11009.wav,5,0,0,0,train,2041,0.6853540073939409
reader_02378,clean_fileid_6305.wav,book_01665_chp_0004_reader_02378_17_fan_Freesound_validated_267497_36-door_Freesound_validated_216874_0-fan_Freesound_validated_435649_4_snr4_fileid_6305.wav,reader_11446,clean_fileid_9456.wav,book_06632_chp_0020_reader_11446_55_door_Freesound_validated_458454_0-eHYYwxhzbFE-6bh9XSBN8aE_snr20_fileid_9456.wav,-2,0,1,1,train,2042,0.7649065148349132
reader_08168,clean_fileid_8263.wav,book_02092_chp_0005_reader_08168_8_hOK2Z2vAl9M-MYrQpgPWnk4--mLhDB6lRpQ_snr13_fileid_8263.wav,reader_05486,clean_fileid_5954.wav,book_10995_chp_0001_reader_05486_51_ECZOPfHi-oo-YOikLU121sU-5oeYPMSKIFw_snr12_fileid_5954.wav,-9,1,0,0,train,2043,0.7461506929595731
